name,time,"""74808""",68449,68451,68453,72964,74349,74660,74670,74808,_msgid,_msgid_1,humidity,rain,temperature,wind_direction,wind_speed
pm25,1665745922417542481,,5.3,4.53,4.65,0,4.63,13.3,2.5,2.47,45192ac8756958f5,,60,0,24.3,295,13.5
pm25,1665746223309312042,,5.4,4.53,4.28,0,4.5,13.1,2.4,1.73,54785187711ad42e,,61,0,24.2,277,12
pm25,1665746522409602683,,6.28,5,4.8,0,5,13.1,2.4,2.47,83e1cad01f48894b,,61,0,24.2,275,13.1
pm25,1665746822452312390,,7.1,5.03,4,0,5,13.1,2.4,2.2,1b660380c7af2b3f,,,,,,
pm25,1665747122413008864,,13.38,4.9,5.22,0,5.2,13.1,2.4,2.17,bc9a6ab72c0536ab,,,,,,
pm25,1665747422484671222,,6.3,4.38,5.4,0,5.18,10,2.5,2.1,dc88a03abd2edf54,,60,0,24.4,272,12
pm25,1665747722394289854,,5.68,5.03,4.55,0,5.45,10,2.5,2.2,ad538522c8b7378b,,60,0,24.3,260,12.3
pm25,1665748022448399200,,5.65,4.55,6.15,0,5.6,10,2.6,2.13,e9325bbf04077712,,60,0,24.3,280,11.1
pm25,1665748322478101183,,5.8,4.85,4.78,0,5.38,10,2.6,2.2,f679f22104a1a42d,,60,0,24.5,284,11.2
pm25,1665748622478621242,,6.63,4.57,5.95,0,5.25,6.7,2.6,2.65,91d35a303c2e8807,,60,0,24.6,281,12.9
pm25,1665748922472263242,,6.2,4.95,5.8,0,4.95,6.7,2.6,2.33,077ca09834ea3c84,,60,0,24.4,261,12.7
pm25,1665749222497899892,,5.15,5.73,4.88,0,5.32,6.2,2.5,2.65,dc8fcb9e76d97b90,,61,0,24.3,263,13.4
pm25,1665749522470660266,,5.47,4.8,5.1,0,5.22,6.2,2.5,2.53,111e354a2827c3d8,,61,0,24.4,261,11
pm25,1665749822547192257,,6.3,4.88,4.88,0,4.82,5.8,2.9,2.7,bf10f7bad231fafd,,61,0,24.6,257,11.4
pm25,1665750122439801924,,5.8,4.85,5.35,0,5.3,5.8,2.9,2.6,39acee2613116f6b,,60,0,24.5,269,12.9
pm25,1665750422498253820,,7.55,4.8,4.75,0,5.33,5.3,2.8,2.4,1001fc5723213020,,61,0,24.3,273,13.2
pm25,1665750722455317772,,5.6,5,5.65,0,5.8,5.3,2.8,2.25,1455085ede34da22,,61,0,24.3,288,13.3
pm25,1665751022486297610,,4.65,5.05,5.25,0,5.1,5.2,2.8,2.97,e6715f617d0d1988,,60,0,24.4,287,11.8
pm25,1665751322446275220,,4.35,5.4,5.47,0,5.7,5.2,2.8,2.58,aa8ddfd2a2073270,,61,0,24.5,279,12.8
pm25,1665751624028918988,,4.8,5.43,5.13,0,4.88,5.2,2.9,2.5,6816053e10a3b3a1,,61,0,24.5,292,11.3
pm25,1665751922310805648,,5.9,5.3,4.55,0,5.53,5.2,2.9,2.4,2dd9ba3bcb57321c,,60,0,24.6,304,11.9
pm25,1665752222520574327,,5.8,5.97,5.43,0,5.57,3.3,2.4,2.42,1be8cc9fd6b66e6b,,60,0,24.6,294,13.9
pm25,1665752522504173448,,7.53,5.2,5.22,0,5.13,3.3,2.4,3.03,5d2b8a7822efcf78,,61,0,24.3,271,13.2
pm25,1665752822780996632,,4.82,5.25,4.73,0,5.07,3.6,2.6,69.6,b86b54f264d38f66,,61,0,24.3,267,11.8
pm25,1665753122284803371,,5.07,5,5.22,0,5.55,3.6,2.6,3.03,be864d75339dfe45,,61,0,24.3,280,10.8
pm25,1665753422518976830,,4.63,4.9,4.57,0,5.3,4,2.3,2.9,3acf8608bc6f9037,,61,0,24.4,279,13.8
pm25,1665753722497287270,,4.68,4.7,4.8,0,5.6,4,2.3,2.7,51159b75bc1a16db,,61,0,24.3,299,12.9
pm25,1665754022537406600,,6.35,5.28,5.22,0,5.35,3.7,2.8,70.3,c67a75e919da6bbe,,61,0,24.4,301,12.9
pm25,1665754322520978413,,5.75,5.45,5.65,0,5.63,3.7,2.8,2.9,e0d0d39c6a333f53,,60,0,24.5,290,9.9
pm25,1665754622550251136,,7.4,4.9,6.07,0,5.78,3.8,2.7,2.7,3e45fd123a4986a1,,,,,,
pm25,1665754922543425403,,7.1,4.93,3.97,0,5.18,3.8,2.7,3,ea8c57c542f7340b,,60,0,24.5,277,11.7
pm25,1665755222606910365,,11.43,4.8,3.7,0,5.4,4.1,2.2,2.72,5e2254bb15cd8afb,,60,0,24.6,303,9
pm25,1665755522548066462,,5.38,5,4.45,0,5.13,4.1,2.2,2.42,f791b335463a16bf,,61,0,24.5,297,11.1
pm25,1665755822544470242,,8.93,5.07,4.3,0,5.27,3.5,3.1,2.78,b2d63e5b407b2651,,61,0,24.2,287,12.7
pm25,1665756122536009340,,4.88,5,4.82,0,5.22,3.5,3.1,3.45,5cc68420e6249ae2,,62,0,24.2,294,11
pm25,1665756422582128815,,5.97,4.75,4.63,0,5.32,4.5,3.2,2.92,d9dad81bbbbfc8d5,,62,0,24.1,277,11.3
pm25,1665756722334074530,,4.55,5.05,4.53,0,4.9,4.5,3.2,3.53,6609db9c759f13d1,,62,0,24.1,277,12.7
pm25,1665757022590217531,,5.15,4.72,4.22,0,5.43,3.7,2.5,2.75,eb5d7568a46b0bec,,62,0,23.9,281,14.1
pm25,1665757322534934758,,5.55,5.07,4.23,0,6.43,3.7,2.5,3.33,b5e270a13e410327,,62,0,23.9,275,12.2
pm25,1665757622629663272,,5.13,4.5,4.3,0,5.28,4.1,2.5,3.1,0a3f6676d7ef19cf,,62,0,23.9,283,11.4
pm25,1665757922554577800,,6.6,5.1,4.5,0,5.2,4.1,2.5,3,72b5e1f0250f75c5,,62,0,24.1,277,12.8
pm25,1665758222627887550,,7,5.03,4.28,0,4.75,3.5,2.7,3.83,b6d3aea1db61bb21,,63,0,24,271,11.2
pm25,1665758522367586210,,5.5,5.2,4.03,0,5.53,3.5,2.7,3.2,f449552a7941419f,,62,0,24,294,12.4
pm25,1665758822600083582,,5.53,5.2,3.93,0,5.7,4.3,3.5,3.4,ac686e8097177eef,,62,0,24,268,15.3
pm25,1665759122581919961,,6.7,5.03,4.2,0,5.22,4.3,3.5,3.3,6070aee1a9d7ab85,,62,0,23.9,296,13.6
pm25,1665759422637362210,,8.93,5.5,4.2,0,5.68,3.5,2.9,3.58,4ed73c6119c830d0,,62,0,24,292,10.4
pm25,1665759722564967587,,4.73,5.3,4.6,0,4.75,3.5,2.9,3.4,b6c1d8b034002fe2,,62,0,23.9,271,11.4
pm25,1665760022599670462,,5.8,4.93,4.13,0,4.63,3.4,3.1,3.22,801b7594a7aa097d,,61,0,24,304,12.8
pm25,1665760322565715673,,5.47,5,3.8,0,5.4,3.4,3.1,3.1,04896f6b540d1d74,,61,0,24.1,292,10.2
pm25,1665760622444075947,,5,4.82,3.9,0,4.53,2.8,3.4,3.83,4354d04cbb45198b,,61,0,23.9,288,10
pm25,1665760922567964244,,5,4.97,4.85,0,4.6,2.8,3.4,73.9,db437e59ea4903cd,,61,0,24.1,273,10.1
pm25,1665761222666649893,,5.68,4.88,4.3,0,4.28,2.8,3,3.38,0111e8f861310411,,60,0,24.1,300,11.5
pm25,1665761522586218381,,4.85,4.93,3.97,0,4.68,2.8,3,3.13,fb0b3ea023a16146,,60,0,24.1,278,10.3
pm25,1665761822622368420,,4.78,5.1,3.83,0,4.6,3.8,3.7,3.05,cad01ed0e9787c51,,59,0,24.1,296,11
pm25,1665762122595253197,,4.9,5.6,3.55,0,4.6,3.8,3.7,3,d7943f59a07f96f0,,59,0,24.1,286,7.7
pm25,1665762422636753608,,4.3,4.95,3.67,0,4.43,3.2,3.4,2.72,177aee7495d55a57,,59,0,24.2,289,5.3
pm25,1665762722580710021,,4.82,5.07,4.25,0,5.47,3.2,3.4,2.7,1b952f8d0de3ea5d,,58,0,24.3,259,7.1
pm25,1665763022684076818,,5.32,4.5,4.05,0,4.73,3.3,3,2.88,1326ae6f3fd9588d,,58,0,24.3,269,6.3
pm25,1665763322405770824,,5.73,4.87,4.07,0,4.93,3.3,3,2.63,fe354fe60387f204,,58,0,24.4,281,4.8
pm25,1665763622477083383,,4.32,5.03,4.57,0,5.25,3.3,2.3,3.28,9a14960ef78a0929,,58,0,24.4,252,5.6
pm25,1665763922619421411,,4.7,4.95,4.35,0,4.65,3.3,2.3,2.88,80f26a81e91e99b5,,58,0,24.4,277,4.6
pm25,1665764222460972824,,5.1,4.8,4.27,0,5.3,3.3,2.9,2.8,04175591c316479f,,,,,,
pm25,1665764522667165384,,4.47,4.97,4.1,0,5.1,3.3,2.9,3.1,064c9cb00f1085e6,,,,,,
pm25,1665764822480079717,,4.6,5.7,4.53,0,4.82,3.4,4,2.95,a23ead5d2ae59daf,,57,0,24.3,272,7.4
pm25,1665765122440189796,,4.32,4.9,4.78,0,4.95,3.4,4,3.33,9ca6a49e4bbe7f21,,58,0,24.2,281,8.5
pm25,1665765422488492302,,4.72,5.95,4.87,0,5.1,3.8,3.3,2.85,aeac8905fa099cba,,60,0,24.1,273,6.6
pm25,1665765722642992596,,4.75,6.03,5.07,0,5.2,3.8,3.3,2.7,892cf8f512bd4d65,,60,0,23.9,288,8.1
pm25,1665766022667912765,,4.2,5.35,4.63,0,5.7,3.5,3.2,3.47,7eec4cf6ca3f2e2a,,60,0,23.8,302,9.8
pm25,1665766322446196968,,3.83,5.15,3.92,0,6.28,3.5,3.2,3.5,94321fcca6535158,,60,0,23.7,280,10
pm25,1665766622676107337,,3.4,5.3,5.72,0,5.57,3.6,3.4,4,4e9f7df7b19400da,,61,0,23.7,310,7.9
pm25,1665766922622257440,,4.55,4.87,5.4,0,5.25,3.6,3.4,3.78,6f40bb43506465a5,,61,0,23.6,290,8.3
pm25,1665767222716115720,,3.92,5.72,5.5,0,5.32,4.5,3.9,3.75,4333b912f1cdde3e,,61,0,23.6,294,4.8
pm25,1665767522645261090,,4.88,5.47,5.2,0,6.43,4.5,3.9,3.42,f5a4b608e4dade09,,62,0,23.6,300,8
pm25,1665767822693889964,,4.32,5.82,5.63,0,6.25,4,4.5,4.25,90db2332be192a7b,,62,0,23.6,292,6.7
pm25,1665768122711441356,,4.8,6.35,4.63,0,6.53,4,4.5,3.75,ef344ae9a6ed1e6c,,63,0,23.4,292,7.4
pm25,1665768422669137304,,4.8,6.35,5.18,0,6.07,3.9,3.4,4.35,0d029cd3240948c9,,63,0,23.4,304,7.7
pm25,1665768722448467608,,5.03,6.22,5.82,0,6,3.9,3.4,4,cc6b06d8d39bbb1b,,,,,,
pm25,1665769022693742794,,5.47,6.8,5.1,0,6.2,3.7,5.1,4.22,1225035dd8149582,,64,0,23.3,298,7.5
pm25,1665769322628203856,,5.07,7.1,5.85,0,6.38,3.7,5.1,4.55,ae4327ea965f8f02,,64,0,23.3,312,6.8
pm25,1665769622739424731,,5.7,6.6,5.73,0,6.5,4,6.6,4.43,74c38cdcbf7e1c4c,,64,0,23.3,316,6.3
pm25,1665769922663014665,,6.1,7.28,5.05,0,6.1,4,6.6,4.05,563725213c33c997,,64,0,23.2,323,6.2
pm25,1665770222476596806,,5.13,6.8,5.53,0,6.72,3.5,4.3,4.65,8126f7c5de815b8e,,64,0,23.2,326,6.4
pm25,1665770522651547735,,6.2,7.03,6.1,0,6.3,3.5,4.3,4.82,0568202427fe2141,,64,0,23.2,327,2.7
pm25,1665770822537534364,,5.95,6.9,5.43,0,6.45,4.6,5.7,4.95,0b5921698c0ff139,,65,0,23.2,317,3.2
pm25,1665771122460079340,,7.55,7.22,6.13,0,6.6,4.6,5.7,4.68,796715720f3c17c2,,64,0,23.2,312,4.8
pm25,1665771422756469151,,5.97,7,6.4,0,6.3,4.1,5.5,4.88,8d80136b9967a6fd,,65,0,23.1,334,1.7
pm25,1665771722663693191,,7.13,7.5,5.57,0,6.18,4.1,5.5,4.82,0724b16960bc97bf,,65,0,23.1,322,2.9
pm25,1665772022782244748,,8.75,7.25,6.95,0,6.18,5.4,4.3,5.03,34e56d25dea149f6,,65,0,23.1,328,1.9
pm25,1665772322710576333,,7.32,7.47,6.7,0,7.05,5.4,4.3,10.57,155a757c7c1ec0b9,,65,0,23.1,330,2.1
pm25,1665772622737443108,,7.45,7.73,7.53,0,6.67,4.5,5.5,5.07,bd3282aad4a152ea,,65,0,23.1,331,0
pm25,1665772922716140468,,7.87,7.68,5.93,0,6.9,4.5,5.5,5.32,917562b8651d2529,,65,0,23.1,331,0
pm25,1665773222571129788,,7.63,7.65,6.18,0,7.6,4.8,5.1,4.6,ac832db9e5dd9e1c,,65,0,23.1,331,0
pm25,1665773522539281482,,6.95,8.7,5.9,0,7.1,4.8,5.1,5.15,6f3ae2fdcdc61f15,,65,0,23,331,0
pm25,1665773822597550674,,7.15,7.85,6.3,0,7.43,5.1,5.6,5.5,4109d43fdf442f7d,,65,0,23,331,0
pm25,1665774122754742531,,7.7,7.67,4.9,0,8.4,5.1,5.6,5.7,ffe0d78a23ec5413,,65,0,23,331,0
pm25,1665774422591952251,,6.63,8.9,5.6,0,7.47,5.2,5.7,5.2,fc44f9f15239aa6d,,65,0,23,331,0
pm25,1665774722573708130,,8.13,8.7,5.93,0,7.3,5.2,5.7,5.3,945e23e81da77eea,,65,0,23,331,0
pm25,1665775022633179608,,9.23,10.18,5.68,0,7.65,5.7,5.8,5.53,d284cbe04c6a5fa4,,65,0,23,331,0
pm25,1665775322595337335,,7.85,8.57,5.2,0,8.07,5.7,5.8,6.8,b7352d0209a6f501,,65,0,22.9,331,0
pm25,1665775622656530710,,8.43,8.57,4.83,0,7.67,6.4,5.7,5.6,1d95804673e3ee77,,65,0,22.9,331,0
pm25,1665775922609042971,,6.57,9.57,5.53,0,7.72,6.4,5.7,5.65,4746d8a0c5e0034d,,65,0,22.9,331,0
pm25,1665776222856761522,,6.88,8.63,5.7,0,8.32,5.2,6.7,5.63,c4581b35643785c3,,66,0,22.8,331,0
pm25,1665776522866931377,,9.38,9.2,5.43,0,8.27,5.2,6.7,5.57,12b14eaa3e5a7657,,65,0,22.7,331,0
pm25,1665776822914412082,,9.2,10.13,5.6,0,8.35,5.9,4.9,5.5,af0311d09ec58e20,,65,0,22.6,331,0
pm25,1665777122862355512,,8.2,9.6,6.17,0,8.9,5.9,4.9,5.53,d504eb86cd8638fc,,65,0,22.4,331,0
pm25,1665777422881547480,,8.98,10.05,5.5,0,8.32,6.4,7,6.03,6fd2f0f9b02895a3,,65,0,22.3,331,0
pm25,1665777722864393070,,9.77,9.88,6.65,0,8.73,6.4,7,5.97,02851d3e7b384ce8,,65,0,22.3,331,0
pm25,1665778022727356514,,10.4,9.93,5.6,0,7.9,6.7,5.1,5.8,3ea37ca76ead6d71,,65,0,22.2,332,0
pm25,1665778322695176776,,10.25,9.93,7.53,0,8.18,6.7,5.1,7.95,ca605ed8c62bfef2,,,,,,
pm25,1665778622736724691,,11.47,10.4,6.17,0,7.4,5.6,7.1,6.4,72180ab7a193acda,,65,0,21.9,21,1.8
pm25,1665778922927837307,,11.23,10.77,5.6,0,7.85,5.6,7.1,6.32,edf1eaad66ed44b8,,66,0,21.9,21,1.6
pm25,1665779222918230266,,9.27,11.17,5.3,0,7.65,9.8,6,6.4,d8d2ce9b853025fc,,66,0,21.8,20,1.9
pm25,1665779522989405890,,10.3,11.7,5.47,0,7.97,9.8,6,6.6,2c3b1744e5d124ce,,66,0,21.8,20,1.7
pm25,1665779822962967004,,10.02,10.23,6,0,8.32,7.7,6.1,5.82,004085558d80ab91,,66,0,21.8,20,1.6
pm25,1665780122997143091,,9.18,10.68,6.43,0,8.83,7.7,6.1,6.3,9fb0fa5eb37b6162,,66,0,21.7,23,1.6
pm25,1665780422788230312,,11.07,10.87,5.38,0,8.9,7.8,6.3,7.45,b2c6e13f17bfc560,,66,0,21.7,23,2.2
pm25,1665780722781555170,,9.98,10.48,6.8,0,10.02,7.8,6.3,6.43,5576ab0726f8b948,,67,0,21.7,23,1.5
pm25,1665781022816262466,,9.9,11.2,6.4,0,11.4,7,5.1,6.88,ece5afc05bf51658,,67,0,21.6,22,0
pm25,1665781322771083511,,9.5,12.9,6.32,0,10.68,7,5.1,6.4,18cd560d3cae18e3,,67,0,21.7,22,0
pm25,1665781623060338850,,9.45,11.63,7.07,0,11.38,6.9,5.2,6.5,7b60e943d9880a7a,,67,0,21.7,22,0
pm25,1665781922965316495,,8.93,11.23,7.53,0,10.02,6.9,5.2,7.15,d0f245b299312cbf,,,,,,
pm25,1665782223056627286,,8.77,11.2,7.95,0,10.35,7.1,5.5,6.28,f467f4589211a985,,67,0,21.6,22,0
pm25,1665782522807779917,,11.52,11.77,8.8,0,11.6,7.1,5.5,5.85,11bf0cd0928421a1,,67,0,21.6,22,0
pm25,1665782822851735564,,12.6,11.47,9.17,0,9.7,7.2,5.6,6.45,24b9288e697b9223,,67,0,21.6,22,0
pm25,1665783122848403205,,10.77,12.9,8.9,0,8.87,7.2,5.6,7.07,9f15379a32e119ab,,67,0,21.4,23,0
pm25,1665783422898351103,,9.73,11.83,8.82,0,9.6,7.3,5,6.5,75a3289b49dbdf66,,67,0,21.3,23,0
pm25,1665783722846199789,,8.83,11.48,7.47,0,8.75,7.3,5,7.35,a148cce1fcddc4e1,,67,0,21.3,23,0
pm25,1665784022895496815,,9.27,11.32,7.25,0,10.02,8.6,5.6,6.68,e209d46fc37e1f10,,67,0,21.3,23,0
pm25,1665784322858088155,,7.77,10.73,7.13,0,9.3,8.6,5.6,6.93,0973d69af6df533e,,67,0,21.3,23,0
pm25,1665784622891246625,,8.2,9.98,7.4,0,8.53,8.7,6.3,6.8,1b7217e0b714e40a,,67,0,21.2,22,0
pm25,1665784922859808169,,7.17,8.9,6.87,0,7.8,8.7,6.3,7,d33cce4a814e5c45,,67,0,21.2,22,0
pm25,1665785222926928493,,6.43,9.05,7.85,0,7.43,7.5,5,7.3,9f2ac4ade931fd0f,,67,0,21.1,23,0
pm25,1665785523111792723,,6.3,8.3,8.25,0,7.68,7.5,5,6.43,de237ab2c3918448,,67,0,21.1,23,0
pm25,1665785822920720861,,6.88,8.07,8.93,0,7.63,6.4,6.8,6.97,d63230c241657da8,,67,0,21,23,0
pm25,1665786122891004733,,7.43,7.8,7.85,0,7.1,6.4,6.8,8.02,ff926ef87ecc4321,,67,0,20.9,23,0
pm25,1665786422940629977,,6.57,8,7.73,0,6.6,5.9,5.6,7.18,cce266df2420aba0,,67,0,20.8,23,0.6
pm25,1665786723112519986,,6,7.5,9,0,7,5.9,5.6,6.63,48e63799a36363a4,,67,0,20.8,23,0
pm25,1665787022957899892,,6.6,7.77,8.4,0,6.6,5.4,4.7,7.53,9bfada7c384a1f16,,67,0,20.8,23,0
pm25,1665787322969942042,,5.7,8,8.6,0,7,5.4,4.7,7.47,8c355e6072a3efb5,,67,0,20.6,32,0.4
pm25,1665787622979340166,,6.8,7.47,9.37,0,6.35,5.7,5.7,7.35,1fef6e72147b96d7,,67,0,20.6,32,0
pm25,1665787923133794695,,7.03,7.82,9.2,0,7.18,5.7,5.7,8.15,43c7917bdcc9b356,,67,0,20.5,32,0
pm25,1665788222993324055,,6.35,7.8,8.05,0,6.77,5.1,5.5,8.23,e7fe50c3f23d2fc2,,67,0,20.5,32,0
pm25,1665788522960609578,,6.78,7.78,8.05,0,7.3,5.1,5.5,7.75,d3d5ec443774b09c,,,,,,
pm25,1665788823003065459,,6.25,7.53,8.35,0,8,5.6,5.3,6.93,dd71cbcac143fbc9,,67,0,20.4,32,0
pm25,1665789122986292925,,6.1,7.65,8.13,0,7,5.6,5.3,7.05,e77cee56f0390433,,67,0,20.4,32,0
pm25,1665789423023449681,,6.22,7.97,8.18,0,7.05,5.7,6.2,7.5,9b42b9fd24b048e9,,67,0,20.4,32,0
pm25,1665789723021497292,,7.22,8.13,7.6,0,6.87,5.7,6.2,7.8,e7ee3a3e9b6c210c,,67,0,20.4,32,2.3
pm25,1665790023033743942,,6.2,7.27,7.35,0,6.35,5.6,6.1,7.82,c6fdfca989f9aa90,,67,0,20.4,32,0.5
pm25,1665790323017417190,,6.7,8.07,6.67,0,6.53,5.6,6.1,6.75,e4a2f05ac4756e89,,67,0,20.4,32,0
pm25,1665790623039799949,,6.53,7.75,6.82,0,6,5.1,5.7,8.05,6a2b1b63461da01a,,67,0,20.4,32,0
pm25,1665790923040419523,,6.85,7.43,7.37,0,6.4,5.1,5.7,7.05,48e7dc87b8d24591,,,,,,
pm25,1665791223072647680,,6.7,7.5,7.22,0,6.4,5.4,6.6,7.35,42284d2d4f4b8284,,67,0,20.3,32,1.4
pm25,1665791523218503443,,6.67,7.95,7.23,0,6.78,5.4,6.6,7.3,889edbdea6fa05f9,,67,0,20.3,32,1.9
pm25,1665791823073982058,,6.32,7.6,7.47,0,5.93,5.4,6,6.07,dc2e514a0b8b9244,,67,0,20.2,32,2.1
pm25,1665792123050246184,,6.8,7.4,6.55,0,6.75,5.4,6,6.85,f292b77328f43789,,67,0,20.2,32,0
pm25,1665792423105463200,,6.2,7.47,7.53,0,6.28,5,5.1,6.45,0a9712901efb7733,,67,0,20.1,32,0
pm25,1665792723072545610,,7.2,7.88,6.95,0,6.63,5,5.1,7.55,e66a605f8417223c,,68,0,20.2,32,0
pm25,1665793023121445456,,6.28,8.07,7.67,0,6.93,5.4,5.3,6.9,01a3538c8c6556e1,,68,0,20.1,32,0
pm25,1665793323106182223,,6.25,8.3,6.85,0,6.63,5.4,5.3,6.53,54567505240e058a,,68,0,19.9,32,0
pm25,1665793623116768892,,6.75,8.1,7.3,0,6.47,7.6,5.7,6.7,6d084ec1303d52f0,,68,0,19.9,32,0
pm25,1665793923092240620,,6.67,8.1,6.7,0,6.9,7.6,5.7,7.15,f192f989f7ba2aa0,,68,0,19.8,32,2
pm25,1665794223115971924,,6.93,7.85,5.83,0,7.15,5.5,5.6,6.6,1cb5b5158a9337f5,,68,0,19.9,32,1.5
pm25,1665794523090398111,,6.35,8,6.47,0,7,5.5,5.6,6.1,f45be6af69dc90bc,,68,0,19.8,32,2.2
pm25,1665794823140166922,,6,7.95,6.07,0,6.1,5,5.9,6.57,66e0858665800161,,68,0,19.8,32,2.4
pm25,1665795123124967722,,6.28,7.68,6.25,0,6.18,5,5.9,6.1,0bbda1dbd94e1bd6,,68,0,19.8,76,2.4
pm25,1665795423146092400,,6.22,7.43,7.43,0,6.8,7,4.7,6.7,20f211008ea51b0e,,68,0,19.8,76,1
pm25,1665795723104742663,,6,7.3,5.9,0,7.25,7,4.7,6.15,d7e91e1695e30635,,68,0,19.7,75,0
pm25,1665796023173181824,,6,7.82,5.4,0,6.27,7,5.9,6.55,ed148e729937d487,,68,0,19.7,75,0
pm25,1665796323475048850,,6.07,7.65,5.17,0,6.57,7,5.9,6.5,e86361c53f7aff02,,68,0,19.7,75,0
pm25,1665796623157919485,,6.15,7.38,5.88,0,6.97,5.9,5.8,6.35,329ae3bbf7c70ad9,,68,0,19.6,75,0
pm25,1665796923316390805,,6.03,7.33,4.7,0,6.93,5.9,5.8,6.38,e3503732e857c59b,,68,0,19.6,75,0
pm25,1665797223178684561,,6.03,7.3,5.53,0,6.5,4.4,5.8,6.57,47e59074c5459de7,,68,0,19.6,75,0
pm25,1665797523131439454,,5.82,6.75,4.68,0,6.38,4.4,5.8,6.75,ae5e5fcab005850e,,68,0,19.6,75,0
pm25,1665797823388971183,,5.57,7.25,5.63,0,6.32,4.3,4.3,6.18,8444f50bfc98c615,,68,0,19.4,75,0
pm25,1665798123151025442,,5.47,7.32,5.4,0,5.9,4.3,4.3,6.03,d2bb07466e63e7e4,,68,0,19.4,75,0
pm25,1665798423190982881,,5.63,7.25,5.6,0,6,4.5,4.6,6.32,ccfed0b061c5fa24,,68,0,19.3,74,0
pm25,1665798723190139555,,5.7,7.2,5.5,0,5.93,4.5,4.6,5.78,d983e9a844fa2fd0,,68,0,19.3,76,1
pm25,1665799023195473806,,5.15,7.15,5.4,0,5.35,4.7,4.3,5.85,3c985aa8fbcfd6a5,,68,0,19.3,76,2.3
pm25,1665799323169337470,,4.93,6.6,8.32,0,5.1,4.7,4.3,6.28,241e67c8852a50c0,,68,0,19.2,76,0
pm25,1665799623202518077,,5.3,7,9.35,0,5.6,4,5.4,6.2,140b345e24705743,,68,0,19.2,76,0
pm25,1665799923173073490,,4.78,7.1,9.45,0,5.6,4,5.4,5.32,95b0e2414aa4c09b,,68,0,19.2,76,0
pm25,1665800223205766087,,5.47,6.05,9.8,0,5.2,4.5,4.5,5.97,afe2b4b31e87c715,,68,0,19.1,75,0.4
pm25,1665800523186820321,,4.9,6.8,12.7,0,5.97,4.5,4.5,6.15,87087bb0fbbb0f81,,68,0,19.1,74,0.1
pm25,1665800823225236995,,4.9,6.63,12.9,0,5.55,4.2,4.4,6.22,b2f7910dca6220e0,,69,0,19.1,71,2.3
pm25,1665801123234707685,,5,6.25,14,0,5.63,4.2,4.4,6.15,6ef672758e1860ad,,68,0,19.1,71,0
pm25,1665801423238917788,,4.63,6.25,15.35,0,5.75,4,3.8,5.85,c113ad906c1a1ac6,,69,0,19.1,72,1.6
pm25,1665801723208059689,,4.47,6.03,14.57,0,5.18,4,3.8,6.13,68249029d1b9153c,,68,0,18.9,69,1.8
pm25,1665802023249393890,,5.25,5.93,16.8,0,4.7,3.7,4.2,6.28,100e245970294926,,68,0,18.9,69,1.4
pm25,1665802323193447971,,4.5,5.8,15.95,0,4.78,3.7,4.2,6.1,ee39fb15a6095cd7,,68,0,18.9,72,1.6
pm25,1665802623259373043,,4.47,5.75,16.47,0,4.5,3.6,4.3,5.5,db3858fe2d650b7c,,68,0,18.8,71,1.6
pm25,1665802923214196334,,4.18,5.2,16.52,0,5.07,3.6,4.3,5.57,076d8bd8d156a006,,68,0,18.8,84,2.7
pm25,1665803223443777988,,4.13,5.57,15.02,0,4.6,3.4,4.7,6.82,9d43dd31c3347170,,68,0,18.7,88,2.7
pm25,1665803523212414096,,4.33,5.68,13.63,0,4.45,3.4,4.7,6.4,c41a2233ce836b5f,,68,0,18.7,88,2.5
pm25,1665803823229381634,,4.2,5.4,13.57,0,4.68,3.3,4.4,6.72,702795e4720aa78a,,68,0,18.7,88,1.7
pm25,1665804123450729510,,3.87,5.13,14,0,4.6,3.3,4.4,6.05,5632aca2b7c07e47,,68,0,18.7,88,0
pm25,1665804423254318000,,4.3,4.72,14.2,0,4.68,3.4,4.4,6.75,c3cb667871914d79,,68,0,18.7,83,3.2
pm25,1665804723256425230,,4.2,4.9,14.9,0,4.45,3.4,4.4,7.1,43730fc49692caac,,68,0,18.7,80,2.3
pm25,1665805023267984240,,4.4,5.57,13.05,0,4.6,3.8,5.2,7.03,69186ac5533e81f9,,68,0,18.7,80,0.7
pm25,1665805323223838532,,4.53,5.1,12.77,0,4.53,3.8,5.2,7.3,7b8f79a093647ceb,,68,0,18.7,81,2.5
pm25,1665805623260050884,,4.3,5.57,11.33,0,4.17,3.3,4.3,7.47,ee7e657347fb3bfb,,68,0,18.7,81,1.2
pm25,1665805923255975818,,4.35,5.67,10,0,4.15,3.3,4.3,7.43,5905b3f614a2d390,,68,0,18.7,82,2
pm25,1665806223270215047,,4.2,5.13,9.13,0,3.83,3.8,4.1,7.95,07833be5e59f1525,,68,0,18.7,83,1.3
pm25,1665806523243099239,,4.47,4.93,9.1,0,4.13,3.8,4.1,6.43,9173cb2a2da376ae,,68,0,18.7,76,1.9
pm25,1665806823252195428,,3.85,5.35,7.47,0,4,3,3.7,7.13,9ee5520b359370a9,,68,0,18.7,76,1.9
pm25,1665807123439210135,,4.73,4.63,6.1,0,4.38,3,3.7,6.4,8c7ff782a6760626,,68,0,18.6,77,2.2
pm25,1665807423293080844,,3.6,4.5,4.63,0,4.57,3,4.4,6.85,3b6b73ba36e850da,,68,0,18.5,80,1.3
