name,time,68449,68451,68453,72964,74349,74660,74670,74808,_msgid,humidity,rain,temperature,wind_direction,wind_speed
pm10,1666494323341288576,24.75,29.7,42.03,20.8,26.02,22.2,13.1,22.13,2233ed2a55194e83,62,0,20.9,57,0
pm10,1666494616341799877,28.77,25.58,40.38,17.2,29.67,17.6,13.1,24.6,64556aeca956eccf,63,0,20.9,54,1.5
pm10,1666494619650028546,28.77,25.58,40.38,17.2,29.67,17.6,14.4,24.6,64556aeca956eccf,63,0,20.9,54,1.5
pm10,1666494621540333399,28.77,25.58,40.38,17.2,32.35,17.6,14.4,24.6,64556aeca956eccf,63,0,20.9,54,1.5
pm10,1666494918518524489,20.4,22.97,43.13,17.2,32.65,17.6,13.3,23.63,4fab7a240422cb44,62,0,20.9,57,1.9
pm10,1666494926749409842,20.4,22.97,43.13,18.5,32.65,22.2,13.3,23.63,4fab7a240422cb44,62,0,20.9,57,1.9
pm10,1666494927572521667,20.4,22.97,43.13,18.5,32.65,22.2,13.3,23.63,4fab7a240422cb44,62,0,20.9,57,1.9
pm10,1666495219040844085,22.7,20.63,45.17,15.6,30.13,21.4,11.7,20.67,665622868678d894,62,0,20.7,58,0.8
pm10,1666495222041377247,22.7,20.63,45.17,15.6,30.13,21.4,11.7,20.67,665622868678d894,62,0,20.7,58,0.8
pm10,1666495222563738347,22.7,20.63,45.17,15.6,30.13,21.4,11.7,20.67,665622868678d894,62,0,20.7,58,0.8
pm10,1666495516444790430,25.27,19.5,37.28,21,31.75,21.4,13.7,21.2,dd1b0da586556313,62,0,20.8,54,1.9
pm10,1666495520949435345,25.27,19.5,37.28,21,31.75,21.2,13.7,21.2,dd1b0da586556313,62,0,20.8,54,1.9
pm10,1666495524249501252,25.27,19.5,37.28,21,31.75,21.2,13.7,21.2,dd1b0da586556313,62,0,20.8,54,1.9
pm10,1666495821470090403,26.8,22.17,33.8,18.5,32,21.2,13.7,17.6,6b47ac2b4c208883,62,0,20.7,51,1.8
pm10,1666495832131960627,26.8,22.17,33.8,18.5,32,19.7,13.7,17.6,6b47ac2b4c208883,62,0,20.7,51,1.8
pm10,1666495841887415673,26.8,22.17,33.8,18.5,32,19.7,12.6,17.6,6b47ac2b4c208883,62,0,20.7,51,1.8
pm10,1666496117199474225,20.97,24.27,39.97,17.3,33.83,19.7,13.4,22.15,17a3a9348c191112,62,0,20.6,48,0.9
pm10,1666496119438638272,20.97,24.27,39.97,17.3,33.83,19.7,13.4,22.15,17a3a9348c191112,62,0,20.6,48,0.9
pm10,1666496130359917415,20.97,24.27,39.97,17.3,33.83,18.5,13.4,22.15,17a3a9348c191112,62,0,20.6,48,0.9
pm10,1666496415746983355,30.2,18.1,41.03,15.8,37.78,17.8,13.4,23.38,a38ec6aa260c1caf,62,0,20.4,47,2.9
pm10,1666496417846656684,30.2,18.1,41.03,15.8,37.78,17.8,13.4,23.38,a38ec6aa260c1caf,62,0,20.4,47,2.9
pm10,1666496428872398415,30.2,18.1,41.03,15.8,37.78,17.8,13.4,23.38,a38ec6aa260c1caf,62,0,20.4,47,2.9
pm10,1666496716927695368,21.4,27.35,30.13,15.7,33.4,15.2,13.6,17.45,4b1c3d5470a94107,61,0,20.3,46,1.9
pm10,1666496719565094790,21.4,27.35,30.13,15.7,33.4,15.2,13.6,17.45,4b1c3d5470a94107,61,0,20.3,46,1.9
pm10,1666496720730967300,21.4,27.35,30.13,15.7,33.4,15.2,13.6,17.45,4b1c3d5470a94107,61,0,20.3,46,1.9
pm10,1666497017287875767,26.23,25.48,26.08,17,38.22,15.2,13.6,25.35,3beb7aeef618ad46,61,0,20.3,49,1.4
pm10,1666497024133100332,26.23,25.48,26.08,17,38.22,20.7,17,25.35,3beb7aeef618ad46,61,0,20.3,49,1.4
pm10,1666497024340581206,26.23,25.48,26.08,17,38.22,20.7,17,25.35,3beb7aeef618ad46,61,0,20.3,49,1.4
pm10,1666497316730839913,24.1,19.52,35.6,20.8,36.35,20.7,12,32.97,be98d179a2496583,61,0,20.2,53,1.3
pm10,1666497319120141010,24.1,19.52,35.6,20.8,36.35,20.7,12,32.97,be98d179a2496583,61,0,20.2,53,1.3
pm10,1666497326995000829,24.1,24.27,31.07,20.8,36.35,18.2,12,32.97,be98d179a2496583,61,0,20.2,53,1.3
pm10,1666497623149539926,19.93,18.9,37.05,15.2,32.72,16.3,12,24.77,858cd5b838f86515,61,0,20.3,53,0
pm10,1666497626501275538,19.93,18.9,37.05,15.2,32.72,16.3,12,24.77,858cd5b838f86515,61,0,20.3,53,0
pm10,1666497653679920154,20.58,18.9,37.05,15.2,32.72,16.3,10.4,23.2,858cd5b838f86515,61,0,20.3,53,0
pm10,1666497916388066429,25.77,20.42,29.97,15.2,34.03,16.3,15.1,18.92,bd71204c648bdf4c,60,0,20.3,53,0
pm10,1666497921678016211,25.77,20.42,29.97,15.6,34.03,16.3,15.1,18.92,bd71204c648bdf4c,60,0,20.3,53,0
pm10,1666497927029008756,25.77,20.42,29.97,15.6,34.03,16.2,15.1,18.92,bd71204c648bdf4c,60,0,20.3,53,0
pm10,1666498217389344198,22.93,16.87,41.37,18,28.95,17.1,17,24.15,d82ad7860f60d744,,,,,
pm10,1666498219160915432,22.93,16.87,41.37,18,28.95,17.1,17,24.15,d82ad7860f60d744,,,,,
pm10,1666498221682335251,22.93,16.87,41.37,18,28.95,17.1,17,24.15,d82ad7860f60d744,,,,,
pm10,1666498518424542724,24.7,23.05,33.95,18,31.95,17.1,16.9,17.6,9211ac2d097309a0,60,0,20,51,1
pm10,1666498520914700206,24.7,23.05,33.95,18,31.95,17.1,16.9,21.67,9211ac2d097309a0,60,0,20,51,1
pm10,1666498525934130749,23.3,23.05,33.95,18,31.95,18.5,16.9,21.67,9211ac2d097309a0,60,0,20,51,1
pm10,1666498816605086757,24.9,23.83,32.53,17.5,30.33,18.5,14.8,20.65,763cf180241fee26,60,0,19.9,51,0
pm10,1666498820306389955,25.48,23.83,32.53,17.5,30.33,17.5,14.8,20.65,763cf180241fee26,60,0,19.9,51,0
pm10,1666498821787995075,25.48,23.83,32.53,17.5,30.33,17.5,14.8,20.65,763cf180241fee26,60,0,19.9,51,0
pm10,1666499117315491145,26.17,21.9,31,16.2,30.7,17.5,13.1,22.2,2a3ef1bd564cd263,59,0,19.8,61,2.5
pm10,1666499120234074001,26.17,21.9,31,16.2,30.7,17.5,13.1,22.2,2a3ef1bd564cd263,59,0,19.8,61,2.5
pm10,1666499129006379740,26.17,21.9,31,16.2,30.7,18.7,13.1,22.2,2a3ef1bd564cd263,59,0,19.8,61,2.5
pm10,1666499425279155794,27.88,19.17,30.7,16.2,32.6,18.7,13.1,22.3,da78091fbf97934f,58,0,19.8,76,2.8
pm10,1666499433500187623,27.88,19.17,30.7,17.7,32.6,19.1,13.1,22.3,da78091fbf97934f,58,0,19.8,76,2.8
pm10,1666499435433432226,27.88,19.17,30.7,17.7,32.6,19.1,13.1,22.3,da78091fbf97934f,58,0,19.8,76,2.8
pm10,1666499717683145399,28.88,18.27,32.33,17.7,34.6,19.1,15,27.2,f77318710b9c1a92,58,0,19.8,80,3.2
pm10,1666499726001718076,28.88,18.27,32.33,16.6,34.6,19.1,15,27.2,f77318710b9c1a92,58,0,19.8,80,3.2
pm10,1666499734124985167,28.88,18.27,32.33,16.6,34.6,21.7,15,27.2,f77318710b9c1a92,58,0,19.8,80,3.2
pm10,1666500017938314037,23.47,20.85,29.6,16.6,35.07,14.3,15,26.5,1b1b3b6a65a32965,57,0,19.9,93,2.3
pm10,1666500021806353757,23.47,20.85,29.6,16.6,35.07,14.3,15,26.5,1b1b3b6a65a32965,57,0,19.9,93,2.3
pm10,1666500027590480833,23.47,20.85,29.6,16.6,35.07,14.3,14.7,26.5,1b1b3b6a65a32965,57,0,19.9,93,2.3
pm10,1666500318590821401,30.03,23.2,25.87,16.6,34.28,14.3,19.5,20.55,cd46e48cacf5d896,57,0,19.9,92,2.2
pm10,1666500326020131466,30.03,23.2,25.87,17.1,34.28,16,19.5,20.55,cd46e48cacf5d896,57,0,19.9,92,2.2
pm10,1666500328863187862,30.03,23.2,25.87,17.1,34.28,16,19.5,20.55,cd46e48cacf5d896,57,0,19.9,92,2.2
pm10,1666500618226399932,23.83,18.63,30.77,15.5,33.97,14.1,15.6,21.35,ac0f8d28ab760853,57,0,19.9,92,0
pm10,1666500621817303766,23.83,18.63,30.77,15.5,33.97,14.1,15.6,21.35,ac0f8d28ab760853,57,0,19.9,92,0
pm10,1666500622282148751,23.83,18.63,30.77,15.5,33.97,14.1,15.6,21.35,ac0f8d28ab760853,57,0,19.9,92,0
pm10,1666500917489153235,26.92,24,27.47,16.9,29.63,14.1,16,26.17,a177f481bddd0297,57,0,19.9,92,0
pm10,1666500919017647966,26.92,24,27.47,16.9,29.63,14.1,16,26.17,a177f481bddd0297,57,0,19.9,92,0
pm10,1666500928196976097,26.92,24,27.47,16.9,31.6,16.7,16,26.17,a177f481bddd0297,57,0,19.9,92,0
pm10,1666501222205913042,25.67,20.1,32.42,14.7,30,16.7,16,23.6,96ab78eaaea25f91,57,0,19.9,92,0
pm10,1666501227872689912,25.67,20.1,32.42,14.7,30,21.3,16,23.6,96ab78eaaea25f91,57,0,19.9,92,0
pm10,1666501242255660319,25.67,20.1,32.42,14.7,30,21.3,10.7,23.6,96ab78eaaea25f91,57,0,19.9,92,0
pm10,1666501519298664684,26.77,24.48,41.9,14.7,49.88,17.4,14.5,24.95,8bf35107a6eddaae,57,0,19.9,92,0
pm10,1666501521689740412,26.77,24.48,41.9,13.7,49.88,17.4,14.5,24.95,8bf35107a6eddaae,57,0,19.9,92,0
pm10,1666501525818558487,26.77,24.48,41.9,13.7,49.88,17.4,14.5,24.95,8bf35107a6eddaae,57,0,19.9,92,0
pm10,1666501820553188919,24.8,21.55,28.33,16.5,30.6,18.3,14.6,19.1,09ead0929beaf70e,57,0,19.9,92,0
pm10,1666501820761774832,24.8,21.55,28.33,16.5,30.6,18.3,14.6,19.1,09ead0929beaf70e,57,0,19.9,92,0
pm10,1666501823422532725,24.8,21.55,28.33,16.5,30.6,18.3,14.6,19.1,09ead0929beaf70e,57,0,19.9,92,0
pm10,1666502115584982367,24.88,19,39.5,16.5,32.5,18.3,12.8,17.05,42a6cf521ea2655d,,,,,
pm10,1666502123610409768,24.88,19,39.5,16.5,32.5,18.8,12.8,17.05,42a6cf521ea2655d,,,,,
pm10,1666502130312274275,24.88,19,39.5,13.6,32.5,18.8,12.8,17.05,42a6cf521ea2655d,,,,,
pm10,1666502421634093969,23.25,19.3,24.33,13.6,30.92,20.9,16.5,22.8,0e45d024caa5a389,56,0,19.9,84,2.5
pm10,1666502421690162241,23.25,19.3,24.33,13.6,30.92,20.9,16.5,22.8,0e45d024caa5a389,56,0,19.9,84,2.5
pm10,1666502426077230969,23.25,19.3,24.33,13.6,30.92,20.9,16.5,22.8,0e45d024caa5a389,56,0,19.9,84,2.5
pm10,1666502717633194148,22.8,23.4,27.83,13.5,49.87,20.9,17.6,20.92,c07e145095001dea,55,0,19.9,76,1.6
pm10,1666502719473738281,22.8,23.4,27.83,13.5,49.87,20.9,17.6,20.92,c07e145095001dea,55,0,19.9,76,1.6
pm10,1666502730653809430,22.8,23.4,27.83,13.5,49.87,15.4,17.6,20.92,c07e145095001dea,55,0,19.9,76,1.6
pm10,1666503026324369831,23.45,19.4,33.6,13.5,36.15,20.4,17.6,21.17,28a8b51e55846ac7,55,0,19.9,267,2.6
pm10,1666503032479925581,23.45,19.4,33.6,16,36.15,20.4,8.1,21.17,28a8b51e55846ac7,55,0,19.9,267,2.6
pm10,1666503036254337205,23.45,19.4,30.85,16,36.15,20.4,8.1,21.17,28a8b51e55846ac7,55,0,19.9,267,2.6
pm10,1666503318569436299,20.1,17.05,38.33,14.4,34,20.4,11,22.65,85a9eceb0527e973,55,0,20.1,261,3.7
pm10,1666503321537901741,20.1,17.05,38.33,14.4,34,20.4,11,22.65,85a9eceb0527e973,55,0,20.1,261,3.7
pm10,1666503335867926857,20.1,17.05,34.13,14.4,34,15.2,11,22.65,85a9eceb0527e973,55,0,20.1,261,3.7
pm10,1666503617881337530,21.13,18.27,24.95,14.7,27.6,15.2,17.4,24.13,2183dfbecb4eb204,54,0,20.3,167,4.4
pm10,1666503622269548429,21.13,18.27,26.77,14.7,27.6,20.1,17.4,24.13,2183dfbecb4eb204,54,0,20.3,167,4.4
pm10,1666503623029003095,21.13,18.27,26.77,14.7,27.6,20.1,17.4,24.13,2183dfbecb4eb204,54,0,20.3,167,4.4
pm10,1666503921044684911,30.08,19.77,31.7,18.6,38.25,21.8,16,24.05,5e35150215d0901a,54,0,20.4,355,2.8
pm10,1666503923587946783,30.08,19.77,31.7,18.6,38.25,21.8,16,24.05,5e35150215d0901a,54,0,20.4,355,2.8
pm10,1666503925849533899,30.08,19.77,31.7,18.6,38.25,21.8,16,24.05,5e35150215d0901a,54,0,20.4,355,2.8
pm10,1666504219533910420,22.83,21.95,28.4,12.4,35.03,17.9,16,16.7,9e9658e1ad10436d,53,0,20.6,355,1.5
pm10,1666504221117812463,22.83,23.08,28.4,12.4,35.03,17.9,16,16.7,9e9658e1ad10436d,53,0,20.6,355,1.5
pm10,1666504222030879389,22.83,23.08,28.4,12.4,35.03,17.9,16,16.7,9e9658e1ad10436d,53,0,20.6,355,1.5
pm10,1666504517420706368,27.35,19.5,22.97,14.5,23.35,17.9,18.2,18.17,9eee413184f5580d,53,0,20.6,52,0.7
pm10,1666504520738541842,27.35,19.5,22.97,14.5,23.35,20.4,18.2,18.17,9eee413184f5580d,53,0,20.6,52,0.7
pm10,1666504523087784699,27.35,19.5,22.97,14.5,23.35,20.4,18.2,18.17,9eee413184f5580d,53,0,20.6,52,0.7
pm10,1666504836583893256,26.2,21.7,28.6,16.8,45.3,15.3,18.2,12.55,030777b6bd6d7acf,53,0,20.7,237,2.5
pm10,1666504838623949121,26.2,21.7,28.6,16.8,45.3,15.3,14.3,12.55,030777b6bd6d7acf,53,0,20.7,237,2.5
pm10,1666504842537698230,26.2,21.7,28.6,16.8,45.3,15.3,14.3,12.55,030777b6bd6d7acf,53,0,20.7,237,2.5
pm10,1666505117930027654,26.8,17.87,33.27,17.7,30.58,16.8,16.7,17.83,ec0ad4f0b2c73690,53,0,20.7,233,0.5
pm10,1666505119193570872,26.8,17.87,33.27,17.7,30.58,16.8,16.7,17.83,ec0ad4f0b2c73690,53,0,20.7,233,0.5
pm10,1666505121968415998,26.8,17.87,33.27,17.7,30.58,16.8,16.7,17.83,ec0ad4f0b2c73690,53,0,20.7,233,0.5
pm10,1666505418244084293,24.93,20.52,24.45,16.7,31.27,21,16.7,17.83,65138c51d127c3ef,53,0,20.8,73,1
pm10,1666505421434655891,24.93,20.52,24.45,16.7,31.27,21,10,17.83,65138c51d127c3ef,53,0,20.8,73,1
pm10,1666505425043355640,24.93,20.52,24.45,16.7,31.27,21,10,17.83,65138c51d127c3ef,53,0,20.8,73,1
pm10,1666505718250397220,29.47,17.43,35.45,16.7,38.47,21,12.4,19,7f1aba22a891403e,52,0,20.8,211,1.3
pm10,1666505721541553061,29.47,17.43,35.45,16.7,38.47,21,12.4,19,7f1aba22a891403e,52,0,20.8,211,1.3
pm10,1666505737942291120,29.47,17.43,35.45,16.7,38.47,17.2,12.4,19,7f1aba22a891403e,52,0,20.8,211,1.3
pm10,1666506018398353145,30.05,17.05,20.6,16.7,32.47,20.5,17.6,18.88,242190c03a8d72c3,52,0,20.8,30,1.7
pm10,1666506018696300766,30.05,17.05,20.6,16.7,32.47,20.5,17.6,18.88,242190c03a8d72c3,52,0,20.8,30,1.7
pm10,1666506020461286644,30.05,17.05,20.6,16.7,32.47,20.5,17.6,18.88,242190c03a8d72c3,52,0,20.8,30,1.7
pm10,1666506314951994375,21,20.43,24,15.1,32.03,20.5,17.6,24.02,95f28d6db97c6cec,52,0,20.7,30,1.3
pm10,1666506320438006037,21,20.43,24,15.1,32.03,21.5,17.6,24.02,95f28d6db97c6cec,52,0,20.7,30,1.3
pm10,1666506327190880835,21,20.43,24,15.1,32.03,21.5,13,24.02,95f28d6db97c6cec,52,0,20.7,30,1.3
pm10,1666506618022188035,22.67,27.02,19.97,15.1,28.95,21.5,13.8,24.13,3c7cb50b6ebcc642,52,0,20.7,72,0.5
pm10,1666506624774552060,22.67,27.02,19.97,15.1,28.95,21.5,13.8,24.13,3c7cb50b6ebcc642,52,0,20.7,72,0.5
pm10,1666506640388517959,22.67,27.02,19.97,15.1,28.95,14.5,13.8,24.13,3c7cb50b6ebcc642,52,0,20.7,72,0.5
pm10,1666506917141692493,22.7,21.63,45.65,13.8,30.55,14.5,12.4,20.2,2715ea8c9875c784,52,0,20.6,77,2.7
pm10,1666506920763138786,22.7,21.63,45.65,13.8,30.55,23.6,12.4,20.2,2715ea8c9875c784,52,0,20.6,77,2.7
pm10,1666506922781688919,22.7,21.63,45.65,13.8,30.55,23.6,12.4,20.2,2715ea8c9875c784,52,0,20.6,77,2.7
pm10,1666507224843362277,22.37,16.48,41.5,14,33.08,23.6,17.4,21.83,652da1d877bd0f84,51,0,20.6,89,0.6
pm10,1666507226587163026,22.37,16.48,41.5,14,33.08,23.6,17.4,21.83,652da1d877bd0f84,51,0,20.6,89,0.6
pm10,1666507234311856996,22.37,16.48,41.5,14,33.08,20.1,17.4,21.83,652da1d877bd0f84,51,0,20.6,89,0.6
pm10,1666507517116372615,27.3,21.67,31.2,12.8,38.25,20.1,17.4,20.6,7d90f0af8ac98b82,51,0,20.6,90,1.4
pm10,1666507524715631279,27.3,21.67,31.2,12.8,38.25,18,13,20.6,7d90f0af8ac98b82,51,0,20.6,90,1.4
pm10,1666507524978251104,27.3,21.67,31.2,12.8,38.25,18,13,20.6,7d90f0af8ac98b82,51,0,20.6,90,1.4
pm10,1666507823818352507,23.13,18.15,23.88,12.8,51.17,18,11.9,24.3,a669e5ebda957a10,51,0,20.5,90,0.4
pm10,1666507829153431510,23.13,18.15,23.88,14.9,51.17,17.9,11.9,24.3,a669e5ebda957a10,51,0,20.5,90,0.4
pm10,1666507831521367233,23.13,18.15,23.88,14.9,51.17,17.9,11.9,24.3,a669e5ebda957a10,51,0,20.5,90,0.4
pm10,1666508116419449669,26.27,21.4,29.08,13,49.03,21.3,11.9,16.52,6ae467b609fbf9e1,51,0,20.4,78,1.1
pm10,1666508119636917391,26.27,21.4,29.08,13,49.03,21.3,11.9,16.52,6ae467b609fbf9e1,51,0,20.4,78,1.1
pm10,1666508127197160492,26.27,21.4,29.08,13,49.03,21.3,11.4,16.52,6ae467b609fbf9e1,51,0,20.4,78,1.1
pm10,1666508418143113382,29.08,21.2,24.2,13,38.53,21.3,15.9,19.88,4ca4bbe8c0047d03,51,0,20.4,85,2.4
pm10,1666508423242105219,29.08,21.2,24.2,14.4,38.53,21.3,15.9,19.88,4ca4bbe8c0047d03,51,0,20.4,85,2.4
pm10,1666508444706338958,29.08,21.2,24.2,14.4,41.27,19.3,15.9,17.65,4ca4bbe8c0047d03,51,0,20.4,85,2.4
pm10,1666508718420148900,23.3,19.02,27.88,17.6,30.67,19.3,15.9,24.35,2e7c93256fb03232,51,0,20.4,86,0.6
pm10,1666508726433000274,23.3,19.02,27.88,17.6,39.88,18.2,15.9,24.35,2e7c93256fb03232,51,0,20.4,86,0.6
pm10,1666508734266502160,23.3,19.02,27.88,17.6,39.88,18.2,10.6,17.15,2e7c93256fb03232,51,0,20.4,86,0.6
pm10,1666509019464988399,22.15,18.8,30.35,17.6,47.83,18.2,13.3,25.08,2e554be9f92b7ca7,51,0,20.5,74,2.1
pm10,1666509034371313855,22.15,18.8,30.35,16.2,47.83,14.5,13.3,21.98,2e554be9f92b7ca7,51,0,20.5,74,2.1
pm10,1666509034953215482,22.15,18.8,30.35,16.2,47.83,14.5,13.3,21.98,2e554be9f92b7ca7,51,0,20.5,74,2.1
pm10,1666509315634187914,27.47,19.08,31.47,16.4,131.6,14.5,13.3,23.52,9c789b1f0b513307,,,,,
pm10,1666509326247484330,27.47,19.08,31.47,16.4,131.6,16.8,13.3,15.68,9c789b1f0b513307,,,,,
pm10,1666509337472215093,27.47,19.08,30.23,16.4,131.6,16.8,14.7,15.68,9c789b1f0b513307,,,,,
pm10,1666509625513983873,23.25,19.5,31,13.5,38.53,20.4,13,24.1,ac5ec821fb3e3828,,,,,
pm10,1666509626397169343,23.25,19.5,31,13.5,38.53,20.4,13,24.1,ac5ec821fb3e3828,,,,,
pm10,1666509628190945070,23.25,19.5,37.43,13.5,38.53,20.4,13,24.1,ac5ec821fb3e3828,,,,,
pm10,1666509917203061909,27.1,18.15,33.95,19.4,39.65,20.4,14.2,23.58,892648d239692f1d,51,0,21,74,0.6
pm10,1666509919412399609,27.1,18.15,33.95,19.4,39.65,20.4,14.2,23.58,892648d239692f1d,51,0,21,74,0.6
pm10,1666509927884710802,27.1,18.15,30,19.4,39.65,17,14.2,23.58,892648d239692f1d,51,0,21,74,0.6
pm10,1666510220315348560,31.38,22.13,32.28,17.4,32.17,17,14.2,20.52,01412c4865cb2994,51,0,21.2,74,0
pm10,1666510226493494893,31.38,22.13,32.28,17.4,32.17,17,15.2,20.52,01412c4865cb2994,51,0,21.2,74,0
pm10,1666510241613906340,31.38,23.2,32.28,17.4,32.17,16.6,15.2,20.52,01412c4865cb2994,51,0,21.2,74,0
pm10,1666510518724372804,26.08,24,25.73,14.6,43.42,21.1,13.9,28.33,1a2da4d5a31b7e25,50,0,21.4,74,0
pm10,1666510519212770433,26.08,24,25.73,14.6,43.42,21.1,13.9,28.33,1a2da4d5a31b7e25,50,0,21.4,74,0
pm10,1666510522304353216,26.08,24,25.73,14.6,43.42,21.1,13.9,28.33,1a2da4d5a31b7e25,50,0,21.4,74,0
pm10,1666510816755097101,28.6,20.92,30.03,17.2,53.63,21.1,13.9,20.88,9509a1e1b7b4c8a8,50,0,21.7,74,0
pm10,1666510825326290327,28.6,19.67,30.03,17.2,53.63,16.9,13.9,20.88,9509a1e1b7b4c8a8,50,0,21.7,74,0
pm10,1666510827493691970,28.6,19.67,30.03,17.2,53.63,16.9,13.9,20.88,9509a1e1b7b4c8a8,50,0,21.7,74,0
pm10,1666511116343138265,21.27,22.52,26.27,17.2,47.15,16.9,14.1,16.77,407c2f58f75cfbf5,50,0,21.9,74,0
pm10,1666511126307519661,21.27,22.52,26.27,20.4,47.15,16.5,14.1,16.77,407c2f58f75cfbf5,50,0,21.9,74,0
pm10,1666511129898610250,21.27,22.52,26.27,20.4,47.15,16.5,14.1,16.77,407c2f58f75cfbf5,50,0,21.9,74,0
pm10,1666511419096452696,27.17,23.67,39.17,15.2,36.33,15.1,12.3,27.23,e5cf7495777781c3,50,0,22.3,74,0
pm10,1666511420099383556,27.17,23.67,39.17,15.2,36.33,15.1,12.3,27.23,e5cf7495777781c3,50,0,22.3,74,0
pm10,1666511423290979588,27.17,23.67,39.17,15.2,36.33,15.1,12.3,27.23,e5cf7495777781c3,50,0,22.3,74,0
pm10,1666511717567966156,23.2,21.48,33.47,15.2,36.8,15.1,20.2,33.97,b0d3e7a5c8c6bb01,49,0,22.7,74,0
pm10,1666511722789906966,23.2,21.48,33.47,20.3,36.8,23.1,20.2,33.97,b0d3e7a5c8c6bb01,49,0,22.7,74,0
pm10,1666511724819746923,23.2,21.48,33.47,20.3,36.8,23.1,20.2,33.97,b0d3e7a5c8c6bb01,49,0,22.7,74,0
pm10,1666512024289040999,27.4,20.27,35.95,22.4,57.58,23.1,13.9,27.48,c0a86a730d27e848,48,0,23.1,74,0
pm10,1666512026399634663,27.4,20.27,35.95,22.4,57.58,23.1,13.9,27.48,c0a86a730d27e848,48,0,23.1,74,0
pm10,1666512040258444728,27.4,20.27,35.95,22.4,57.58,17.8,13.9,27.48,c0a86a730d27e848,48,0,23.1,74,0
pm10,1666512318706381976,25.6,21.85,28.67,18.9,48.8,17.8,15.2,31.58,5393e2b4b57a5cd8,47,0,23.6,74,0
pm10,1666512321422574342,25.6,21.85,28.67,18.9,48.8,17.8,15.2,31.58,5393e2b4b57a5cd8,47,0,23.6,74,0
pm10,1666512328032552047,25.6,21.85,28.67,18.9,48.8,21.5,15.2,31.58,5393e2b4b57a5cd8,47,0,23.6,74,0
pm10,1666512615899284290,27.4,18.4,25.47,19,33.72,21.5,15.2,36.15,b393401312d2c683,46,0,23.9,74,0
pm10,1666512622192570147,27.4,18.4,25.47,19,33.72,23.9,12.9,36.15,b393401312d2c683,46,0,23.9,74,0
pm10,1666512622968249581,27.4,18.4,25.47,19,33.72,23.9,12.9,36.15,b393401312d2c683,46,0,23.9,74,0
pm10,1666512917834938982,26.42,20.9,36.08,19,36.72,23.9,15,31.05,4187309cb7042240,45,0,24.2,74,0
pm10,1666512923026837667,26.42,20.9,36.08,16.1,36.72,23.9,15,31.05,4187309cb7042240,45,0,24.2,74,0
pm10,1666512930501150385,26.42,20.9,36.08,16.1,36.72,19.2,15,31.05,4187309cb7042240,45,0,24.2,74,0
pm10,1666513217883108012,25.2,27.4,30.17,19.3,32.13,19.2,15,35.9,4d31ce616ef0c728,44,0,24.3,104,3.6
pm10,1666513226286583184,25.2,27.4,30.17,19.3,32.13,20.8,17.9,35.9,4d31ce616ef0c728,44,0,24.3,104,3.6
pm10,1666513230032978189,25.2,27.4,30.17,19.3,32.13,20.8,17.9,35.9,4d31ce616ef0c728,44,0,24.3,104,3.6
pm10,1666513517367364099,27.2,22.97,21.93,19.3,40.88,20.8,14.6,29.77,176bf83dc25ed96f,44,0,24.6,94,1.2
pm10,1666513525192736696,27.2,22.97,21.93,13.6,40.88,19.1,14.6,29.77,176bf83dc25ed96f,44,0,24.6,94,1.2
pm10,1666513527405748197,27.2,22.97,21.93,13.6,40.88,19.1,14.6,29.77,176bf83dc25ed96f,44,0,24.6,94,1.2
pm10,1666513822047616343,26.23,22.27,22.87,21.2,39,18.5,14.6,29.05,ab9e43aaae363789,43,0,24.8,94,1.7
pm10,1666513825203115468,26.23,22.27,22.87,21.2,39,18.5,14.6,29.05,ab9e43aaae363789,43,0,24.8,94,1.7
pm10,1666513834029737016,26.23,22.27,22.87,21.2,39,18.5,16.4,29.05,ab9e43aaae363789,43,0,24.8,94,1.7
pm10,1666514116684079708,25.4,24.17,30.08,21.2,47.08,18.5,16,28,3258b7a1f3c52a08,,,,,
pm10,1666514124730124600,25.4,24.17,30.08,17.9,47.08,20.6,16,28,3258b7a1f3c52a08,,,,,
pm10,1666514128354188691,25.4,24.17,30.08,17.9,47.08,20.6,16,28,3258b7a1f3c52a08,,,,,
pm10,1666514415761743247,31.03,23.63,24.85,18.3,37.5,20.6,16,17.65,a446e6e1407ab9e6,41,0,25.8,95,0.6
pm10,1666514425907410924,31.03,23.63,24.85,18.3,37.5,20.5,16.9,17.65,a446e6e1407ab9e6,41,0,25.8,95,0.6
pm10,1666514427108399100,31.03,23.63,24.85,18.3,37.5,20.5,16.9,17.65,a446e6e1407ab9e6,41,0,25.8,95,0.6
pm10,1666514716281904207,27.17,20.8,31.7,23.1,37.03,21.1,17.1,28.92,93a1a40e05e94e6b,40,0,26.3,95,0
pm10,1666514717537134218,27.17,20.8,31.7,23.1,37.03,21.1,17.1,28.92,93a1a40e05e94e6b,40,0,26.3,95,0
pm10,1666514718951960605,27.17,20.8,31.7,23.1,37.03,21.1,17.1,28.92,93a1a40e05e94e6b,40,0,26.3,95,0
pm10,1666515017708021742,35.28,27.05,25.8,19.1,34.67,21.1,19.7,20.6,a93c81f4442519c0,40,0,26.8,95,0
pm10,1666515017768256650,35.28,27.05,25.8,19.1,34.67,21.1,19.7,20.6,a93c81f4442519c0,40,0,26.8,95,0
pm10,1666515027411730194,35.28,27.05,25.8,19.1,34.67,21.3,19.7,20.6,a93c81f4442519c0,40,0,26.8,95,0
